"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
8.904260417E-1,2.190005859E1,-4.896617432E0,1.386865997E0,2.248361239E1
9.004850417E-1,1.965876938E1,-4.965474243E0,-1.199006653E-1,2.027652643E1
9.105430417E-1,1.765039581E1,-4.860093384E0,-4.517605591E-1,1.831286618E1
9.206010417E-1,1.590532471E1,-4.427492981E0,1.496887207E-4,1.651005900E1
9.306600417E-1,1.516705994E1,-3.570824432E0,-7.388635254E-1,1.559924401E1
9.407180417E-1,1.539877808E1,-2.856958923E0,-1.568887482E0,1.573994881E1
9.507770417E-1,1.527618301E1,-1.821412354E0,-2.204914856E0,1.554158808E1
9.608350417E-1,1.489612335E1,-3.369493103E-1,-1.817819824E0,1.501041287E1
9.708930417E-1,1.400951706E1,8.087681580E-1,-2.122286682E0,1.419241963E1
9.809520417E-1,1.157138718E1,8.170010376E-1,-6.181844788E0,1.314456910E1
9.910100417E-1,7.666008453E0,-8.104147339E-1,-1.035486694E1,1.290921094E1
1.001069042E0,6.286177826E0,-1.901046753E0,-7.865992584E0,1.024713861E1
1.011127042E0,7.200476532E0,-1.916165314E0,-2.701282654E0,7.925621728E0
1.021185042E0,6.585704956E0,-2.417023773E0,3.841012573E-1,7.025741773E0
1.031244042E0,4.638853455E0,-3.503913574E0,4.179309082E-1,5.828467891E0
1.041302042E0,3.859573975E0,-3.723057861E0,-1.571731567E-2,5.362622319E0
1.051361042E0,3.677103424E0,-3.369343414E0,2.794688416E-1,4.995164409E0
1.061419042E0,2.620600433E0,-3.368894348E0,3.043171692E-1,4.278972388E0
1.071477042E0,3.309617615E0,-3.210823059E0,3.686833191E-1,4.625892440E0
1.081536042E0,4.721481628E0,-3.581901398E0,-2.170486450E-2,5.926455728E0
1.091594042E0,5.258564758E0,-3.338657227E0,6.128256226E-1,6.258968816E0
1.101653042E0,5.265600128E0,-4.033063202E0,8.569679260E-1,6.687790183E0
1.111711042E0,6.037993927E0,-4.083508301E0,9.107061768E-1,7.345869346E0
1.121770042E0,6.932533722E0,-3.804338837E0,1.775008850E0,8.104546515E0
1.131828042E0,7.230563965E0,-4.200864258E0,1.957928467E0,8.588468993E0
1.141886042E0,7.867788849E0,-4.400998077E0,1.495540009E0,9.138245202E0
1.151945042E0,7.953859863E0,-5.186863861E0,1.197360077E0,9.570847120E0
1.162003042E0,8.685688019E0,-5.126988373E0,5.716612244E-1,1.010217713E1
1.172061042E0,8.734935608E0,-4.321363678E0,-7.200027466E-1,9.771984858E0
1.182120042E0,9.228159943E0,-1.944606171E0,-1.311722260E0,9.521609337E0
1.192178042E0,1.061532532E1,-2.385738831E0,-1.496887207E-4,1.088011403E1
1.202237042E0,1.188139252E1,-5.121449890E0,1.189725952E0,1.299277434E1
1.212295042E0,1.193049042E1,-4.681065674E0,4.020339661E0,1.343175746E1
1.222353042E0,1.113399673E1,-2.680924988E0,4.534520416E0,1.231726908E1
1.232412042E0,1.150582352E1,-5.075944519E0,4.376299438E0,1.331544909E1
1.242470042E0,9.587263184E0,-6.216572571E0,1.823807373E0,1.157098368E1
1.252529042E0,7.603588257E0,-5.298232269E0,-5.813909912E-1,9.285679030E0
1.262587042E0,6.509812775E0,-5.445825348E0,-1.530417480E0,8.624201629E0
1.272646042E0,6.206992493E0,-4.752167816E0,-1.406624908E0,7.942823704E0
1.282704042E0,6.241271210E0,-4.733007660E0,-9.138496399E-1,7.886060422E0
1.292762042E0,5.619314575E0,-6.368207245E0,-8.643026733E-1,8.536848301E0
1.302821042E0,6.509812775E0,-6.870113525E0,-1.069825287E0,9.524738755E0
1.312879042E0,9.739646301E0,-6.700216827E0,1.250649261E0,1.188771379E1
1.322938042E0,1.352542374E1,-6.740632782E0,3.606001282E0,1.553629502E1
1.332996042E0,1.706601105E1,-5.830375671E0,4.207300873E0,1.851873090E1
1.343054042E0,1.473266327E1,-4.997657318E0,1.409019928E0,1.562092452E1
1.353113042E0,1.111693222E1,-6.263724518E0,7.765850830E-1,1.278372055E1
1.363171042E0,1.024828857E1,-7.885302429E0,-6.309379578E-1,1.294617688E1
1.373230042E0,1.230411346E1,-6.674021301E0,-8.232879639E-1,1.402182483E1
1.383288042E0,1.276829819E1,-3.801195374E0,4.713697815E-1,1.333044314E1
1.393346042E0,1.288251068E1,-2.826272736E0,1.032702484E0,1.322926201E1
1.403405042E0,1.398032776E1,-3.321742401E0,3.644171906E0,1.482442328E1
1.413463042E0,1.628089371E1,-3.973038025E0,5.081932068E0,1.751224042E1
1.423522042E0,1.700134552E1,-3.648961945E0,3.548820190E0,1.774696587E1
1.433580042E0,1.401310959E1,-2.048639832E0,-5.718109131E-2,1.416218328E1
1.443638042E0,1.210308151E1,-7.390132141E-1,-2.388433228E0,1.235861383E1
1.453697042E0,1.219753510E1,-5.212161255E-1,-2.474504242E0,1.245691374E1
1.463755042E0,1.147753235E1,-9.005273438E-1,-1.961071930E0,1.167863440E1
1.473814042E0,9.621092834E0,-7.635621643E-1,-1.104702759E0,9.714361672E0
1.483872042E0,6.948999481E0,-9.939331055E-2,-1.743873596E-1,6.951897854E0
1.493930042E0,3.728895721E0,-9.333091736E-1,9.954299927E-2,3.845209763E0
1.503989042E0,2.125280457E0,-1.416953430E0,5.481600952E-1,2.612480341E0
1.514047042E0,1.374441833E0,-6.409671021E-1,7.129673767E-1,1.675783894E0
1.524106042E0,1.800006866E0,4.055067444E-1,8.598120117E-1,2.035617138E0
1.534164042E0,3.031945038E0,1.584754486E0,6.382727051E-1,3.480162286E0
1.544222458E0,5.174290009E0,3.966900787E0,-1.182091827E0,6.626229700E0
1.554281458E0,2.212249603E0,4.052223358E0,-2.855761414E0,5.428621897E0
1.564339458E0,-1.883084106E-1,1.693877563E0,-2.945424957E0,3.402970678E0
1.574398458E0,-8.375083923E-1,2.748284912E-1,-1.690584412E0,1.906574588E0
1.584456458E0,-1.094224548E0,-8.939410400E-1,6.616241455E-1,1.560193724E0
1.594514458E0,-1.301393738E0,-2.543510742E0,3.623514862E0,4.614426564E0
1.604573458E0,3.757186890E-1,-5.102888489E0,6.015690308E0,7.897415105E0
1.614631458E0,4.263284454E0,-6.234684906E0,7.753276978E0,1.082405627E1
1.624690458E0,9.417216797E0,-6.502328339E0,4.827760620E0,1.242060863E1
1.634748458E0,1.075573334E1,-7.182364197E0,-1.366807709E0,1.300539574E1
1.644806458E0,1.252220993E1,-6.148913269E0,-4.624183960E0,1.469686882E1
1.654865458E0,1.538844955E1,-6.247408447E0,-4.638853455E0,1.724393961E1
1.664923458E0,1.726389954E1,-8.437055054E0,-5.052892456E0,1.986851397E1
1.674982458E0,1.715836899E1,-1.120524857E1,-6.411616974E0,2.147268157E1
1.685040458E0,1.613554596E1,-1.190279800E1,-7.498057709E0,2.140685201E1
1.695099458E0,1.730760864E1,-1.317245773E1,-8.533304901E0,2.336416599E1
1.705157458E0,1.887634644E1,-1.501437744E1,-1.198841995E1,2.693455397E1
1.715215458E0,1.847997070E1,-1.720896378E1,-1.673040894E1,3.029132441E1
1.725274458E0,1.365610199E1,-1.412417862E1,-1.353949448E1,2.385999694E1
1.735332458E0,1.104044128E1,-1.074435699E1,-1.078447357E1,1.880524983E1
1.745391458E0,8.094118195E0,-9.404792633E0,-7.004084930E0,1.424858167E1
1.755449458E0,3.011886749E0,-9.203910370E0,-1.889520721E0,9.866798693E0
1.765507458E0,-1.293310547E-1,-8.578061829E0,-1.691482544E-2,8.579053407E0
1.775566458E0,6.641688538E-1,-5.347330170E0,7.578739929E-1,5.441455063E0
1.785624458E0,6.221063232E-1,-4.641996918E0,1.633103943E0,4.960058482E0
1.795683458E0,4.541555786E-1,-5.995033264E0,6.590794373E-1,6.048228404E0
1.805741458E0,1.056802368E0,-8.791218567E0,-1.011147308E0,8.912057788E0
1.815799458E0,2.670596466E0,-1.182421143E1,-1.631756744E0,1.223138142E1
1.825858458E0,5.474116516E0,-1.116378479E1,-2.075134735E0,1.260564265E1
1.835916458E0,7.181765442E0,-8.324189758E0,-2.624791718E0,1.130307133E1
1.845975458E0,8.265960846E0,-5.805677032E0,-3.920497284E0,1.083523389E1
1.856033458E0,1.221938965E1,-2.621648254E0,-5.739963684E0,1.375258907E1
1.866091458E0,1.766820877E1,9.604028320E-1,-7.426656189E0,1.918966380E1
1.876150458E0,1.445035034E1,-8.373587036E-1,-6.757996674E0,1.597448946E1
1.886208458E0,4.943320312E0,-2.009571075E0,-6.649322662E0,8.525742401E0
1.896267458E0,8.155041504E-1,-1.935325470E0,-7.216193848E0,7.515582834E0
1.906325458E0,-4.742138672E-1,-2.643951874E0,-6.920408936E0,7.423437219E0
1.916383458E0,6.643185425E-1,-3.247047729E0,-5.400020599E0,6.335997203E0
1.926442458E0,4.059408417E0,-3.515738983E0,-4.306993561E0,6.883996719E0
1.936500458E0,6.324198761E0,-3.572920074E0,-3.071163483E0,7.886272438E0
1.946559458E0,7.282655640E0,-3.694617004E0,-2.355801086E0,8.499239186E0
1.956617458E0,7.030579834E0,-3.303031311E0,-2.401905212E0,8.130695991E0
1.966675458E0,5.611830139E0,-3.110681305E0,-2.729124756E0,6.972596190E0
1.976734458E0,3.171604614E0,-3.622616730E0,-2.577190704E0,5.461166517E0
