"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.445088375E0,1.053554123E1,-6.670428772E0,-2.906056824E0,1.280380472E1
1.455146375E0,1.193932205E1,-6.132597198E0,-3.561094666E0,1.388659622E1
1.465204375E0,1.222567657E1,-5.882467346E0,-3.242257690E0,1.394929477E1
1.475261375E0,8.379873962E0,-4.958289185E0,-3.198099518E0,1.024864673E1
1.485319375E0,3.100203094E0,-5.680237885E0,-2.652783508E0,6.993827421E0
1.495376375E0,1.796713715E0,-6.449039154E0,-1.486708374E0,6.857739276E0
1.505434375E0,1.691632233E0,-7.305258636E0,-1.938768311E0,7.745143376E0
1.515492375E0,3.330574036E0,-7.852670288E0,-3.523522797E0,9.228887634E0
1.525549375E0,7.964637451E0,-6.996899872E0,-4.552932129E0,1.153781819E1
1.535607375E0,1.165386566E1,-4.953948212E0,-5.520969086E0,1.381431458E1
1.545665375E0,1.279374527E1,-4.893773346E0,-6.474785614E0,1.515096645E1
1.555722375E0,1.034603531E1,-5.615422668E0,-6.631210327E0,1.351097216E1
1.565780375E0,5.284909973E0,-6.562503204E0,-6.129304047E0,1.041945727E1
1.575837375E0,1.140777740E0,-7.241491241E0,-2.987786865E0,7.916276878E0
1.585895375E0,-3.439846802E-1,-8.055797882E0,-7.339237976E-1,8.096471399E0
1.595953375E0,1.975891113E-2,-8.236172791E0,-1.728904724E0,8.415702240E0
1.606010375E0,1.772613831E0,-7.449708252E0,-3.217858429E0,8.306318420E0
1.616068375E0,3.711980896E0,-5.696703644E0,-4.563110962E0,8.188602825E0
1.626126375E0,3.519930267E0,-2.315385132E0,-3.928131409E0,5.760306742E0
1.636183375E0,4.842879181E0,3.481609955E0,-2.997516632E0,6.675342133E0
1.646241375E0,8.416697388E0,6.284680939E0,-5.961952057E0,1.207819861E1
1.656299375E0,1.205817490E1,8.066425781E0,-1.049063461E1,1.790307854E1
1.666356375E0,1.154668854E1,4.546794891E0,-1.166928360E1,1.703442220E1
1.676414375E0,1.108130630E1,1.281934204E0,-1.065544189E1,1.542650792E1
1.686471375E0,1.004186783E1,-4.140390015E-1,-7.655380554E0,1.263389842E1
1.696529375E0,7.785460052E0,-1.130299530E0,-3.897295532E0,8.779514663E0
1.706587375E0,5.130281525E0,-1.469194794E0,-1.452729034E0,5.530709133E0
1.716644375E0,2.417772217E0,-3.441343689E0,4.388873291E-1,4.228603903E0
1.726702375E0,2.460882568E-1,-6.587650909E0,1.951342163E0,6.874986558E0
1.736760375E0,-8.419990540E-1,-7.383545837E0,3.036585388E0,8.027861631E0
1.746817375E0,-1.087039490E0,-7.068900146E0,3.137325897E0,7.809853899E0
