"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.432702500E-1,1.321721466E1,-2.598596191E0,2.551144867E1,2.884928905E1
6.533282500E-1,1.294163773E1,-1.849553833E0,2.484323822E1,2.807299987E1
6.633862500E-1,1.352482498E1,-1.266965332E0,2.250944138E1,2.629070260E1
6.734433333E-1,1.405442368E1,-1.613345032E0,1.887844208E1,2.359078808E1
6.835013333E-1,1.120135666E1,-1.780247955E0,1.415681076E1,1.813987223E1
6.935583334E-1,1.015099091E1,-1.466051331E0,1.092248657E1,1.498307832E1
7.036163333E-1,1.098969681E1,-1.645528107E0,8.353828125E0,1.390207334E1
7.136733333E-1,1.171942932E1,-1.560654602E0,5.341641998E0,1.297358106E1
7.237313333E-1,1.204754700E1,-1.048868866E0,2.555485840E0,1.236017890E1
7.337893333E-1,1.149699188E1,-4.972659302E-1,1.560953979E0,1.161312503E1
7.438463334E-1,1.077115128E1,1.401086426E-1,1.497336273E0,1.087563084E1
7.539043333E-1,8.964558105E0,4.966671753E-1,1.234333191E0,9.062756685E0
7.639613333E-1,6.244414673E0,1.553768921E-1,9.141490173E-1,6.312885633E0
7.740193333E-1,3.230282593E0,-6.150709534E-1,1.548978882E0,3.634882871E0
7.840773333E-1,-7.304809570E-2,-1.322200470E0,2.163301392E0,2.536419330E0
7.941343334E-1,-3.374432831E0,-1.381177826E0,1.932930450E0,4.126823142E0
8.041923333E-1,-5.276228027E0,-1.122815094E0,1.064137115E0,5.498334633E0
8.142493333E-1,-5.439089355E0,-1.189426575E0,2.764750671E-1,5.574483569E0
8.243073333E-1,-4.919669495E0,-1.570983124E0,-5.415737915E-1,5.192729348E0
8.343643333E-1,-4.593048706E0,-1.862127686E0,-1.354982300E0,5.138053422E0
8.444223333E-1,-4.252955933E0,-1.997146912E0,-2.050436096E0,5.126452783E0
8.544803333E-1,-3.190315704E0,-2.112407227E0,-2.529140625E0,4.586603415E0
8.645373333E-1,-1.966161346E0,-1.766476593E0,-2.525997162E0,3.656075992E0
8.745953334E-1,-1.168619843E0,-1.222807159E0,-2.084116058E0,2.684114273E0
8.846523333E-1,-7.640112305E-1,-9.744735718E-1,-6.406677246E-1,1.394190459E0
8.947103333E-1,2.290237427E-1,-7.336244202E-1,1.240470428E0,1.459254450E0
9.047673334E-1,1.716031494E0,-4.764591980E-1,2.090402985E0,2.746190469E0
9.148253333E-1,3.709885254E0,-3.098556519E-2,1.854643250E0,4.147759671E0
9.248833334E-1,5.344037018E0,7.117698669E-1,2.147434387E0,5.803173480E0
9.349403333E-1,5.969137115E0,1.893262939E0,2.665806427E0,6.805994884E0
9.449983333E-1,5.623505859E0,2.367925873E0,2.427052917E0,6.566694523E0
9.550553334E-1,5.230273590E0,1.758692780E0,2.173031158E0,5.930499687E0
9.651133333E-1,4.453089752E0,6.821315002E-1,2.000739441E0,4.929327544E0
9.751703333E-1,2.520159302E0,-9.310638428E-2,1.433419189E0,2.900786493E0
9.852283333E-1,1.514101410E0,-4.778063965E-1,5.349874878E-1,1.675414469E0
9.952863333E-1,2.655328217E0,-7.424560547E-2,4.849914551E-2,2.656808709E0
