-0.18189661783957817,-0.1831502860949968,-0.19752930232421587,-0.1583461080346058,-0.14930175962038722,-0.1342005784255362,-0.18155529345841484,-0.18771704507804382,-0.14930175962038722,3.099094745229141,-0.19235252095677435,-0.19067146141113142,-0.20799524806696118,-0.1861000485777934,-0.1665897544208295,-0.16006283945278496,-0.183470741538151,-0.1894060341109434,-0.1665897544208295,-2.1184009102517543,-0.18744054894334788,-0.18860825902947576,-0.19644742966796608,-0.16978379663265672,-0.16182132087468792,-0.17150370067522092,-0.18460917137535446,-0.18696957835087277,-0.16182132087468792,0.332673124448052,-0.17814961757152215,-0.1801874009989603,-0.18740896872239513,-0.15319269619445958,-0.15426868138206176,-0.1307364770197572,-0.18133760803191742,-0.1874224272347681,-0.15426868138206176,4.968847878989099
-0.20447511503628177,-0.20791720017505608,-0.21866337978549874,-0.15759279161762144,-0.15033397899276632,0.05778424736341423,-0.20015879034059872,-0.21037384364586814,-0.15033397899276632,3.2394625907715753,-0.21446680176445296,-0.2126804491685767,-0.24061806391467888,-0.20587845499010846,-0.17666495823607326,-0.11838444802698692,-0.20479383744414686,-0.21232144898504798,-0.17666495823607326,-1.736397399857684,-0.21102810337723582,-0.21130072145130172,-0.21589399443212778,-0.20641061985878822,-0.20192119258730407,-0.20605609024785,-0.20981939652683343,-0.211151264211086,-0.20192119258730407,-0.02392560302354232,-0.20090669419610246,-0.20469155073382372,-0.2104012864623932,-0.1540426526007932,-0.15504593329904365,0.07463853673788448,-0.19981207805456788,-0.2103273378943128,-0.15504593329904365,5.016536169180868
-0.1969167634325924,-0.20048257778485376,-0.20724277446585662,-0.15786057176306528,-0.15461834558983506,0.08342404179940062,-0.19381000403110374,-0.20337067307000564,-0.15461834558983506,3.3237243120043254,-0.20766876110973959,-0.2068700919537824,-0.22291727864134178,-0.1991041860187299,-0.1801874556700145,-0.1276305173877687,-0.19874767527338466,-0.20437817465289926,-0.1801874556700145,-2.030770531214975,-0.20332394804906437,-0.20359727649607473,-0.20659521294554734,-0.19418418411256957,-0.19158951945964867,-0.19490956534735976,-0.20218820343106286,-0.20328885757992624,-0.19158951945964867,0.13294637300128867,-0.19384456807566328,-0.1982278791757135,-0.20327766551878643,-0.1558590806864164,-0.1565819634602564,0.08639056473878819,-0.19375755048024867,-0.20338375024078356,-0.1565819634602564,4.853677599755023
-0.26717772452960703,-0.26959442263116756,-0.2817825718535553,-0.20875195812382677,-0.20175653983438793,-0.08536142344381538,-0.2636477434283099,-0.2729742296027132,-0.20175653983438793,3.5147085056215674,-0.27395751654948103,-0.27279323725487825,-0.31263811161150373,-0.2605078850486709,-0.22265692700128364,-0.18339845382097422,-0.267049862073906,-0.27641637725295476,-0.22265692700128364,0.13837207972430704,-0.27405482969982364,-0.27448993089905505,-0.2792902610394718,-0.2671170898829313,-0.2626139824075759,-0.2678557139254718,-0.27265629594295043,-0.27426629832750177,-0.2626139824075759,0.08991013085370024,-0.2641189928719207,-0.26759983722785696,-0.2742294373142316,-0.20028133780360627,-0.20083905405349106,-0.05753680331857434,-0.2628576340479013,-0.27280860122880457,-0.20083905405349106,5.037956871149369
-0.21810936275379794,-0.21966880621971543,-0.2327195152802951,-0.17017811133157898,-0.16320015857543713,-0.10121678093330345,-0.21652946506650528,-0.22397198080862663,-0.16320015857543713,3.5750939231128034,-0.22741979049601413,-0.22527664382593968,-0.2587834236672322,-0.21969539559075976,-0.18665353444768082,-0.16708629529902969,-0.2194191309416576,-0.22749334914729052,-0.18665353444768082,-1.0614990925108647,-0.22575348278531043,-0.2258225241752538,-0.23627916541980473,-0.20719399447518172,-0.19665639157953024,-0.20743721625578332,-0.2222096678736637,-0.2249015073827185,-0.19665639157953024,-0.23167785258042292,-0.21534181738768615,-0.2185221008887793,-0.22384257705510235,-0.16224116231853317,-0.16414014778758407,-0.07744842638581052,-0.21568866734004136,-0.22369766757210816,-0.16414014778758407,4.953331515436471
-0.28495808356530017,-0.2877152999980507,-0.2987818242789768,-0.24357938715791963,-0.23607898413610334,-0.18249170971031875,-0.2820289398602855,-0.2897736955044021,-0.23607898413610334,2.8577407492893165,-0.2885802254069841,-0.28838338380250783,-0.3164180729279094,-0.27129662545818584,-0.24615997378743695,-0.23088308245002234,-0.284387333538863,-0.2920220434339591,-0.24615997378743695,1.053914112130729,-0.28982924997164955,-0.29073962280749505,-0.29780573660829845,-0.268149503951056,-0.2616251885999181,-0.2624944044790859,-0.28652190693070406,-0.2897574677014634,-0.2616251885999181,0.4318998789273086,-0.28008505989266247,-0.2838589929087185,-0.2898273189080492,-0.23875864474604339,-0.24021274709515475,-0.1694804351282555,-0.281491263045397,-0.2898081772004364,-0.24021274709515475,5.284506538262874
-0.30474948556814746,-0.3059628388328165,-0.31452175638149427,-0.2828300503072348,-0.27688561362016606,-0.27667486992272095,-0.3033982317681161,-0.3074148025865525,-0.27688561362016606,1.5976840751920565,-0.3051029419975585,-0.30515365199087785,-0.33697076031508194,-0.28614096422252666,-0.2577475236018703,-0.2342718529386497,-0.30067323380807304,-0.30942025020965347,-0.2577475236018703,1.4216627733453795,-0.3037956245372358,-0.30510038372259246,-0.31565625407953407,-0.2783247567308299,-0.2712458223457214,-0.2476531995910694,-0.3014202392244552,-0.3076650342386053,-0.2712458223457214,2.0727068685860592,-0.2973117100674772,-0.30082286913044537,-0.30742856151471376,-0.2713496488869181,-0.2724984070666299,-0.21977127283956754,-0.299936348916024,-0.3074736640515933,-0.2724984070666299,5.3016962745258445
-0.22876042327723883,-0.23205173352005934,-0.2419150152147675,-0.19320029693815097,-0.1866595764746596,0.028768485746488975,-0.2254497180250432,-0.2347592302220019,-0.1866595764746596,3.058333699319277,-0.23833633403806764,-0.23640649527440055,-0.25443196864732714,-0.22507711736725391,-0.20601944347120285,-0.12220713030480734,-0.2288781927114858,-0.23565836801931314,-0.20601944347120285,-1.7104698595734706,-0.23306467212368548,-0.2344856720941708,-0.23981278072442178,-0.2146875444389963,-0.21024905846585062,-0.18719089886423362,-0.2311355103879699,-0.2346594095514232,-0.21024905846585062,0.9148177737888461,-0.22481098408630001,-0.2288886312469561,-0.2347023292043728,-0.18602082889913416,-0.18669279444603742,0.06872240521088656,-0.224725548591449,-0.2347683414102916,-0.18669279444603742,5.025154416406795
-0.24309051411749316,-0.24648778627755188,-0.25532963147637205,-0.2095273280288987,-0.2045382011458839,-0.07902550379900297,-0.24043532118110575,-0.24936203264737858,-0.2045382011458839,3.3601547523869426,-0.2512754770085348,-0.2505081227352713,-0.2676091466665165,-0.2395064703067113,-0.22223782823355204,-0.1881682121133389,-0.24437340527979634,-0.25067222218204627,-0.22223782823355204,-0.7159567673517809,-0.2489430252156692,-0.24916453720172702,-0.25474264864568363,-0.23906263478364329,-0.23466049073131687,-0.23436987474069865,-0.24731619778243738,-0.249985667638587,-0.23466049073131687,0.4456042254952948,-0.23958371177387122,-0.24295669417296561,-0.2491457768144894,-0.20696255320528692,-0.20815728098415467,-0.08941297278419774,-0.24074031078590197,-0.24939914848613068,-0.20815728098415467,5.106542319510666
-0.30756887543112876,-0.30832083330014165,-0.31867292663277036,-0.285222373991534,-0.28086423154488516,-0.263962462367559,-0.30761395849870715,-0.31344042757925034,-0.28086423154488516,3.0451477758002743,-0.31136464069188746,-0.31178869700181233,-0.3180908202728494,-0.30071109643617777,-0.2969350603494499,-0.30111799219938634,-0.3108843210599646,-0.31353136229693096,-0.2969350603494499,1.1548566759424153,-0.31009449561236013,-0.3110349514243164,-0.31954459783655115,-0.29198321186367876,-0.2867533982132491,-0.2871178993877189,-0.30939010265634326,-0.313328860306352,-0.2867533982132491,1.787388925547035,-0.3040614578279655,-0.306251351155909,-0.3130772034387907,-0.27955406529062515,-0.2807916460379559,-0.25099280554430686,-0.3068003582493553,-0.31302429881983024,-0.2807916460379559,4.791841742175558
