"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.374510875E0,4.500241699E0,-6.457571411E-1,7.506589966E0,8.775993992E0
1.384576875E0,4.222120056E0,-2.339634705E-1,9.227261810E0,1.015004420E1
1.394643875E0,3.937561798E0,-1.901046753E-1,1.090332642E1,1.159409590E1
1.404709875E0,4.116140442E0,-8.158035278E-1,1.187465652E1,1.259426914E1
1.414775875E0,4.660408630E0,-1.577120361E0,1.215188004E1,1.311010700E1
1.424842875E0,5.064717865E0,-1.927391968E0,1.222732315E1,1.337436497E1
1.434908875E0,5.567522278E0,-1.758992157E0,1.200563416E1,1.335015390E1
1.444975875E0,6.211333466E0,-1.330283661E0,1.160117523E1,1.322639727E1
1.455041875E0,6.935527496E0,-9.687854004E-1,1.117231705E1,1.318562683E1
1.465108875E0,7.590864716E0,-7.059320068E-1,1.108819199E1,1.345613498E1
1.475174875E0,8.131989441E0,-6.899153137E-1,1.105900269E1,1.374433614E1
1.485240875E0,8.260871429E0,-8.578660583E-1,1.037253021E1,1.328786341E1
1.495307875E0,8.299341431E0,-9.756710815E-1,1.099822906E1,1.381274936E1
1.505373875E0,8.439300385E0,-1.275347900E0,1.174472672E1,1.451850229E1
1.515440875E0,8.659941559E0,-1.582958221E0,1.173529633E1,1.467029394E1
1.525506875E0,8.560847626E0,-1.752705231E0,1.099029556E1,1.404089329E1
1.535572875E0,8.272397461E0,-1.664688263E0,9.687255249E0,1.284704873E1
1.545639875E0,8.053402863E0,-1.559756470E0,8.406668243E0,1.174573152E1
1.555705875E0,8.032745819E0,-1.647474060E0,7.482340393E0,1.110065736E1
1.565772875E0,8.165370026E0,-1.782792664E0,7.066355438E0,1.094463323E1
1.575838875E0,8.231532440E0,-2.046095123E0,7.064708862E0,1.103878358E1
1.585905875E0,8.385113068E0,-2.309247894E0,7.561675415E0,1.152482894E1
1.595971875E0,8.425828400E0,-2.318528595E0,7.720345459E0,1.166078441E1
1.606037875E0,8.566086731E0,-2.336640930E0,7.250023499E0,1.146300892E1
1.616104875E0,8.989556122E0,-2.494263153E0,7.074438629E0,1.170816595E1
1.626170875E0,9.118737488E0,-2.662363586E0,6.926695862E0,1.175664360E1
1.636237875E0,9.166937256E0,-2.809357910E0,6.745722198E0,1.172305415E1
1.646303875E0,9.318272552E0,-2.906805267E0,6.698719940E0,1.183860503E1
1.656370875E0,9.599387970E0,-3.002606049E0,6.740034027E0,1.210751631E1
1.666436875E0,1.000669098E1,-3.023861847E0,7.000941467E0,1.258136663E1
1.676502875E0,1.032717453E1,-2.849324799E0,7.288194122E0,1.295712002E1
1.686569875E0,1.058314224E1,-2.522704010E0,7.533234558E0,1.323316131E1
1.696635875E0,1.083177521E1,-2.208806763E0,7.727680206E0,1.348789171E1
1.706702875E0,1.103400467E1,-2.045795746E0,7.759414215E0,1.364342509E1
1.716768875E0,1.115585129E1,-1.966610413E0,7.813900909E0,1.376145421E1
1.726835875E0,1.128877487E1,-1.876946869E0,7.856113129E0,1.388084584E1
1.736901875E0,1.133607651E1,-1.764979706E0,7.806715851E0,1.387683668E1
1.746967875E0,1.126302841E1,-1.664987640E0,7.538773041E0,1.365507568E1
1.757034875E0,1.114552277E1,-1.584754486E0,7.131470032E0,1.332636445E1
1.767100875E0,1.117231705E1,-1.487007751E0,6.961124268E0,1.324723033E1
