"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
5.346970833E-1,2.315085754E0,-2.917433167E-1,6.401288452E0,6.813312708E0
5.447630833E-1,2.217638397E0,-1.809736633E-1,5.841752014E0,6.251138946E0
5.548290833E-1,2.640209656E0,9.954299927E-2,5.263803864E0,5.889672907E0
5.648950833E-1,2.760409698E0,1.953437805E-1,5.207371216E0,5.897010758E0
5.749620833E-1,2.524200897E0,2.025288391E-1,5.558690643E0,6.108326266E0
5.850280833E-1,2.206112366E0,1.375639343E-1,6.455026703E0,6.822992404E0
5.950940833E-1,2.471959534E0,-1.152603149E-1,7.364984436E0,7.769611613E0
6.051600833E-1,3.450923767E0,-5.918692017E-1,7.945776672E0,8.683003566E0
6.152260833E-1,4.345313873E0,-1.048569489E0,8.424630890E0,9.537067487E0
6.252930833E-1,4.856949921E0,-1.229243774E0,8.465046844E0,9.836565502E0
6.353590833E-1,4.991819458E0,-1.275946655E0,8.280480652E0,9.752572030E0
6.454250833E-1,5.311554565E0,-1.199306030E0,8.192613373E0,9.837167312E0
6.554910833E-1,5.912854156E0,-1.077010345E0,8.303832092E0,1.025063037E1
6.655570833E-1,6.567592621E0,-1.191671906E0,8.231382751E0,1.059759486E1
6.756230833E-1,7.219337311E0,-1.560355225E0,8.136629791E0,1.098900742E1
6.856900833E-1,8.469986572E0,-1.364412689E0,8.021968231E0,1.174539352E1
6.957560833E-1,9.651779022E0,-5.117857361E-1,8.139773254E0,1.263624436E1
7.058220833E-1,1.045246399E1,2.269281006E-1,8.613837433E0,1.354635357E1
7.158880833E-1,1.099957626E1,2.553689575E-1,8.779991913E0,1.407636847E1
7.259540833E-1,1.141645935E1,-2.993774414E-4,8.586294708E0,1.428495716E1
7.360210833E-1,1.192450287E1,2.047741699E-1,8.271349640E0,1.451381845E1
7.460870833E-1,1.252385651E1,7.171586609E-1,7.707322540E0,1.472291137E1
7.561530833E-1,1.245589783E1,1.103654938E0,6.818021851E0,1.424264255E1
7.662190833E-1,1.198377960E1,1.115031281E0,5.757926331E0,1.334196327E1
7.762850833E-1,1.161090500E1,8.607101440E-1,4.996010742E0,1.266941436E1
7.863510833E-1,1.114986374E1,3.772155762E-1,4.722679138E0,1.211467916E1
7.964180833E-1,1.056158707E1,-2.600093079E-1,4.806205444E0,1.160665055E1
8.064840833E-1,9.873468018E0,-9.159452820E-1,4.945266266E0,1.108061302E1
8.165500833E-1,9.172176361E0,-1.536554718E0,5.026547241E0,1.057147089E1
8.266160833E-1,8.733738098E0,-2.119891663E0,5.204227753E0,1.038537955E1
8.366820833E-1,8.889414368E0,-2.480192413E0,5.486690369E0,1.073670403E1
8.467490833E-1,9.072783051E0,-2.852019196E0,5.960754547E0,1.122408128E1
8.568150833E-1,9.095535736E0,-3.369942169E0,6.403084717E0,1.162259758E1
8.668810833E-1,9.355245667E0,-3.605851593E0,6.454278259E0,1.192394629E1
8.769470833E-1,9.482630768E0,-3.550766144E0,6.432872772E0,1.199625269E1
8.870130833E-1,9.476044464E0,-3.386856995E0,6.310876465E0,1.187827347E1
8.970790833E-1,9.785001984E0,-3.333567810E0,6.005212097E0,1.195497848E1
9.071460833E-1,1.013482452E1,-3.497926025E0,5.616470490E0,1.210350756E1
9.172120833E-1,1.031055908E1,-3.994593201E0,5.437891846E0,1.232213744E1
9.272780833E-1,1.081785416E1,-4.539759521E0,5.526657257E0,1.296839718E1
9.373440833E-1,1.139535324E1,-4.773722992E0,5.491630096E0,1.352037380E1
9.474100833E-1,1.175610306E1,-4.697980499E0,5.657036133E0,1.386647171E1
9.574770833E-1,1.163275955E1,-4.624333649E0,5.763913879E0,1.378144621E1
9.675430833E-1,1.160267212E1,-4.539609833E0,5.524112549E0,1.362886192E1
9.776090833E-1,1.159593613E1,-4.405638428E0,5.378465424E0,1.352047614E1
9.876750833E-1,1.135254227E1,-4.334087219E0,5.375621338E0,1.328765716E1
9.977410833E-1,1.118548965E1,-4.285288696E0,5.464686127E0,1.316592847E1
1.007807083E0,1.108774292E1,-4.180506592E0,5.815257111E0,1.319969294E1
1.017874083E0,1.089703949E1,-3.941753082E0,6.419700165E0,1.324746909E1
1.027940083E0,1.070229446E1,-3.573069763E0,6.872807922E0,1.321141261E1
1.038006083E0,1.055979080E1,-3.095712433E0,6.629563751E0,1.284693476E1
1.048072083E0,1.026086243E1,-2.587369537E0,6.365662537E0,1.234914727E1
1.058138083E0,9.931098175E0,-2.264640656E0,6.546935577E0,1.210857852E1
1.068205083E0,9.705068207E0,-2.151625671E0,6.400240631E0,1.182289821E1
1.078271083E0,9.644743652E0,-1.906285858E0,5.688171387E0,1.135827010E1
1.088337083E0,9.456435242E0,-1.647324371E0,4.899162140E0,1.077681004E1
1.098403083E0,9.330696716E0,-1.438807983E0,4.276157684E0,1.036424595E1
1.108469083E0,9.341025238E0,-1.330133972E0,3.805386658E0,1.017373955E1
1.118535083E0,9.415869598E0,-1.319655762E0,3.495381317E0,1.013004354E1
1.128602083E0,9.353000336E0,-1.322649536E0,3.324137421E0,1.001388569E1
1.138668083E0,9.188342743E0,-1.259031830E0,3.252885590E0,9.828126381E0
1.148734083E0,8.992400208E0,-1.246907043E0,3.299887848E0,9.659570305E0
1.158800083E0,8.952133942E0,-1.201102295E0,3.382965088E0,9.645092100E0
1.168866083E0,9.404493256E0,-1.317709808E0,3.689527588E0,1.018790785E1
1.178933083E0,1.048539551E1,-1.331481171E0,3.542982330E0,1.114760444E1
1.188999083E0,1.131556915E1,-1.401236115E0,3.276386719E0,1.186340077E1
1.199065083E0,1.085318069E1,-1.366059265E0,3.332070923E0,1.143504900E1
1.209131083E0,9.785750427E0,-1.263073425E0,3.332669678E0,1.041455487E1
1.219197083E0,8.857680359E0,-9.400451660E-1,3.116818542E0,9.436988083E0
1.229263083E0,8.028404846E0,-9.017248535E-1,2.726280670E0,8.526488045E0
1.239330083E0,7.246730347E0,-1.175655212E0,2.568808136E0,7.777920103E0
1.249396083E0,7.004983063E0,-1.285975800E0,2.443368988E0,7.529513495E0
1.259462083E0,7.087461548E0,-1.224304047E0,2.370620270E0,7.573035855E0
1.269528083E0,7.449857941E0,-1.210083618E0,2.420616302E0,7.926163573E0
1.279594083E0,8.185877380E0,-1.459465027E0,2.482288055E0,8.677579192E0
1.289661083E0,8.745862885E0,-1.929786987E0,2.676284637E0,9.347550207E0
1.299727083E0,9.604028320E0,-1.522184601E0,2.776875458E0,1.011263780E1
1.309793083E0,1.036759048E1,-1.528621216E0,2.655028839E0,1.081077210E1
1.319859083E0,1.076561279E1,-1.356030121E0,2.598296814E0,1.115743621E1
1.329925083E0,1.094000015E1,-1.145567780E0,2.473606110E0,1.127451356E1
1.339991083E0,1.098954712E1,-1.157692566E0,2.356399841E0,1.129880605E1
1.350058083E0,1.074390793E1,-1.268761597E0,2.196532288E0,1.103929652E1
1.360124083E0,1.053569092E1,-1.536554718E0,2.100731506E0,1.085241247E1
1.370190083E0,1.050186127E1,-2.044149170E0,2.079775085E0,1.089922476E1
1.380256083E0,1.072145462E1,-2.587070160E0,2.169288940E0,1.124047756E1
1.390322083E0,1.100421661E1,-3.062631226E0,2.299069061E0,1.165153260E1
1.400389083E0,1.139235947E1,-3.494932251E0,2.413281555E0,1.215830307E1
1.410455083E0,1.174787018E1,-3.927832031E0,2.632575531E0,1.266375821E1
1.420521083E0,1.207254501E1,-4.240082703E0,2.728675690E0,1.308320738E1
1.430587083E0,1.235770203E1,-4.355941772E0,2.661166077E0,1.337044625E1
1.440653083E0,1.248104553E1,-4.418511658E0,2.483335876E0,1.347095765E1
1.450719083E0,1.248209335E1,-4.379293213E0,2.245181122E0,1.341721662E1
1.460786708E0,1.237117401E1,-4.274660797E0,1.969005432E0,1.323614951E1
1.470852708E0,1.195099777E1,-4.105811920E0,1.980830841E0,1.279092374E1
1.480918708E0,1.172481812E1,-3.864962769E0,1.915416870E0,1.249312286E1
1.490984708E0,1.150582352E1,-3.616778870E0,1.891316986E0,1.220828178E1
1.501050708E0,1.134969818E1,-3.442092133E0,1.964814148E0,1.202181940E1
1.511117708E0,1.129146927E1,-3.417842560E0,2.114053802E0,1.198533060E1
1.521183708E0,1.106154739E1,-3.421285400E0,2.355950775E0,1.181581688E1
1.531249708E0,1.081156723E1,-3.372636566E0,2.541564789E0,1.160707607E1
1.541315708E0,1.063882645E1,-3.333418121E0,2.702480164E0,1.147169140E1
1.551381708E0,1.060529617E1,-3.268153839E0,2.790946198E0,1.144301172E1
1.561447708E0,1.061891785E1,-3.219804382E0,2.810256042E0,1.144666307E1
1.571514708E0,1.064451462E1,-3.194656677E0,2.739453278E0,1.144622763E1
1.581580708E0,1.071546707E1,-3.246299286E0,2.652184753E0,1.150624950E1
1.591646708E0,1.078926361E1,-3.406915283E0,2.553689575E0,1.159899183E1
1.601712708E0,1.087204147E1,-3.631747742E0,2.478096771E0,1.172739703E1
1.611778708E0,1.090931396E1,-3.859723663E0,2.482587433E0,1.183527939E1
1.621845708E0,1.076935501E1,-4.039200439E0,2.533780975E0,1.177769899E1
1.631911708E0,1.057580750E1,-4.109105072E0,2.621348877E0,1.164490956E1
1.641977708E0,1.036848862E1,-4.117188263E0,2.620750122E0,1.145971756E1
1.652043708E0,1.014635056E1,-4.049528961E0,2.576741638E0,1.122438024E1
1.662109708E0,9.710007935E0,-3.944597168E0,2.578388214E0,1.079315462E1
1.672175708E0,8.496481476E0,-4.312232666E0,2.552192688E0,9.864037487E0
1.682242708E0,8.090226288E0,-4.314927063E0,2.656376038E0,9.546030096E0
1.692308708E0,9.303902435E0,-3.132535858E0,3.197351074E0,1.032465183E1
1.702374708E0,8.821755066E0,-3.864962769E0,3.207829285E0,1.015142691E1
1.712440708E0,9.181157684E0,-3.973786469E0,2.816992035E0,1.039327087E1
1.722506708E0,1.037238052E1,-2.798879700E0,2.754571838E0,1.109088235E1
1.732573708E0,9.631121979E0,-3.556604004E0,2.490221558E0,1.056452299E1
1.742639708E0,9.806257782E0,-3.537593536E0,2.598446503E0,1.074379746E1
1.752705708E0,9.581724701E0,-3.477867737E0,2.559228058E0,1.050974122E1
1.762771708E0,9.173523560E0,-3.492686920E0,2.305954742E0,1.008314553E1
1.772837708E0,8.879235535E0,-3.163820801E0,2.100731506E0,9.657311148E0
1.782903708E0,8.509504395E0,-2.939437408E0,1.939816132E0,9.209497486E0
1.792970708E0,8.271199951E0,-2.736010437E0,1.836381226E0,8.903414949E0
1.803036708E0,8.060288544E0,-2.636916504E0,1.833088074E0,8.676508050E0
1.813102708E0,7.873776398E0,-2.624192963E0,1.856888580E0,8.504750359E0
1.823168708E0,7.702532501E0,-2.588567047E0,1.830393677E0,8.329467408E0
1.833234708E0,7.496411133E0,-2.594554596E0,1.739532623E0,8.121198629E0
1.843301708E0,7.299720154E0,-2.614163818E0,1.601819000E0,7.917423249E0
1.853367708E0,7.149133301E0,-2.650687866E0,1.473535767E0,7.765794278E0
1.863433708E0,7.044201508E0,-2.689307556E0,1.385369110E0,7.666315776E0
1.873499708E0,6.919959869E0,-2.715503082E0,1.339564362E0,7.553425333E0
1.883565708E0,6.766229553E0,-2.758314056E0,1.323547668E0,7.425761727E0
1.893631708E0,6.639143829E0,-2.745590515E0,1.356778564E0,7.311453080E0
1.903698708E0,6.591542816E0,-2.769989777E0,1.378932495E0,7.281671160E0
1.913764708E0,6.576573944E0,-2.776576080E0,1.462608490E0,7.286969409E0
1.923830708E0,6.621181183E0,-2.795436859E0,1.550176392E0,7.352384262E0
1.933896708E0,6.771169281E0,-2.828518066E0,1.604812775E0,7.511635769E0
1.943962708E0,6.938820648E0,-2.848127289E0,1.699116669E0,7.690647469E0
1.954029708E0,6.998546448E0,-2.845432892E0,1.753453674E0,7.755690847E0
1.964095708E0,7.032226410E0,-2.787203979E0,1.783092041E0,7.771752153E0
1.974161708E0,7.120542755E0,-2.683769073E0,1.793121185E0,7.817929979E0
1.984227708E0,7.218888245E0,-2.596650238E0,1.832339630E0,7.887484293E0
1.994293708E0,7.341932373E0,-2.509830780E0,1.910926208E0,7.990923632E0
2.004360708E0,7.456593933E0,-2.477198639E0,2.023641815E0,8.113718776E0
2.014426708E0,7.642657013E0,-2.490071869E0,2.160157928E0,8.323277384E0
2.024492708E0,7.924221497E0,-2.559078369E0,2.314037933E0,8.642739148E0
2.034558708E0,8.409961395E0,-2.709515533E0,2.390229492E0,9.153257460E0
2.044624708E0,9.060358887E0,-2.949765930E0,2.357297974E0,9.815705575E0
2.054690708E0,9.753866730E0,-3.296744385E0,2.266287231E0,1.054241422E1
2.064757708E0,1.043809387E1,-3.525169373E0,2.121388550E0,1.121966631E1
2.074823708E0,1.100227066E1,-3.612737274E0,1.911674652E0,1.173696427E1
2.084889708E0,1.133293304E1,-3.563639374E0,1.648372192E0,1.199383291E1
2.094955708E0,1.140957367E1,-3.473526764E0,1.404828644E0,1.200905088E1
2.105021708E0,1.141541153E1,-3.558100891E0,1.212029572E0,1.201834922E1
2.115087708E0,1.126572281E1,-3.808979187E0,1.202599182E0,1.195286901E1
2.125154708E0,1.101379669E1,-4.022584991E0,1.333427124E0,1.180097180E1
2.135220708E0,1.085063599E1,-4.346661072E0,1.471889191E0,1.178118082E1
2.145286708E0,1.076246933E1,-4.739743652E0,1.697021027E0,1.188174214E1
2.155352708E0,1.100301910E1,-5.102738800E0,2.108515320E0,1.231057308E1
2.165418708E0,1.149324966E1,-5.368885345E0,2.426154785E0,1.291533758E1
2.175485708E0,1.192270660E1,-5.494923248E0,2.632575531E0,1.338938267E1
2.185551708E0,1.205757614E1,-5.378615112E0,2.735860748E0,1.348330735E1
2.195617708E0,1.183947968E1,-5.278623047E0,2.715952148E0,1.324437754E1
2.205683708E0,1.101065323E1,-4.805457001E0,2.669848022E0,1.230670508E1
2.215749708E0,1.001821701E1,-3.981570282E0,2.566263428E0,1.108166422E1
2.225816708E0,9.177265778E0,-3.083587646E0,2.410736847E0,9.977092366E0
2.235882708E0,8.528365173E0,-2.274370422E0,2.379302216E0,9.141490709E0
2.245948708E0,8.309520264E0,-1.652713165E0,2.448458405E0,8.818987265E0
2.256014708E0,8.589887238E0,-1.324595490E0,2.464924164E0,9.034188790E0
2.266080708E0,9.063951416E0,-1.269060974E0,2.473456421E0,9.480702384E0
2.276146708E0,9.673932953E0,-1.369801483E0,2.508184204E0,1.008723564E1
2.286213708E0,1.035142410E1,-1.451082458E0,2.578986969E0,1.076609470E1
2.296279708E0,1.099463654E1,-1.494192810E0,2.609074402E0,1.139832944E1
2.306345708E0,1.143771515E1,-1.567091217E0,2.633623352E0,1.184116019E1
2.316411708E0,1.174487640E1,-1.571581879E0,2.624192963E0,1.213665440E1
2.326477708E0,1.191103088E1,-1.535506897E0,2.492766266E0,1.226557466E1
2.336544708E0,1.189202042E1,-1.487157440E0,2.340532837E0,1.221105568E1
2.346610708E0,1.174981613E1,-1.432521057E0,2.201771393E0,1.203985436E1
2.356676708E0,1.146825165E1,-1.392105103E0,2.103725281E0,1.174241936E1
2.366742708E0,1.103325623E1,-1.330732727E0,2.061363373E0,1.130277893E1
2.376808708E0,1.047521667E1,-1.273252258E0,2.092798004E0,1.075784082E1
2.386874708E0,9.956245880E0,-1.206341400E0,2.135159912E0,1.025382853E1
2.396941708E0,9.482780457E0,-1.118773499E0,2.165546722E0,9.791035284E0
2.407007708E0,9.061107330E0,-1.057251434E0,2.191742249E0,9.382173561E0
2.417073708E0,8.708440704E0,-1.014739838E0,2.196831665E0,9.038401728E0
2.427139708E0,8.392447815E0,-1.021924896E0,2.187550964E0,8.732862649E0
2.437205708E0,8.227341156E0,-1.017583923E0,2.170486450E0,8.569459199E0
2.447272708E0,8.269553375E0,-1.095272369E0,2.124681702E0,8.608101238E0
2.457338208E0,8.269703064E0,-1.162781982E0,2.110012207E0,8.613489549E0
2.467404208E0,8.214767303E0,-1.200353851E0,2.048490143E0,8.550997783E0
2.477470208E0,8.247698822E0,-1.253643036E0,1.974693604E0,8.572955823E0
2.487536208E0,8.311166840E0,-1.335822144E0,1.898502045E0,8.629265615E0
2.497602208E0,8.368198242E0,-1.468895416E0,1.801354065E0,8.685002708E0
2.507669208E0,8.362360382E0,-1.567689972E0,1.706601105E0,8.677511760E0
2.517735208E0,8.323890381E0,-1.620530090E0,1.633702698E0,8.636101745E0
2.527801208E0,8.258775787E0,-1.651964722E0,1.574425964E0,8.568265989E0
2.537867208E0,8.191715240E0,-1.667532349E0,1.532962189E0,8.499107941E0
2.547933208E0,8.164022827E0,-1.670526123E0,1.544937286E0,8.475184804E0
2.558000208E0,8.165519714E0,-1.685644684E0,1.643133087E0,8.498058399E0
2.568066208E0,8.190517731E0,-1.701212311E0,1.797462158E0,8.556259360E0
2.578132208E0,8.330776062E0,-1.694476318E0,2.013013916E0,8.736435475E0
2.588198208E0,8.568182373E0,-1.702709198E0,2.208507385E0,9.010575601E0
2.598264208E0,8.776998138E0,-1.760189667E0,2.392624512E0,9.265992448E0
2.608330208E0,8.836873627E0,-1.793719940E0,2.547402649E0,9.370006776E0
2.618397208E0,8.804540863E0,-1.736389160E0,2.632126465E0,9.352169633E0
2.628463208E0,8.755442963E0,-1.665586395E0,2.705773315E0,9.314138111E0
2.638529208E0,8.730295258E0,-1.593586121E0,2.716101837E0,9.280882566E0
2.648595208E0,8.702902222E0,-1.506317596E0,2.725382538E0,9.243225073E0
2.658661208E0,8.699160004E0,-1.465452576E0,2.708916779E0,9.228280779E0
2.668728208E0,8.830586700E0,-1.451232147E0,2.695295105E0,9.346119618E0
2.678794208E0,9.040001221E0,-1.485361176E0,2.642604675E0,9.534740655E0
2.688860208E0,9.182055817E0,-1.521735535E0,2.611020355E0,9.666605162E0
2.698926208E0,9.289532318E0,-1.576222229E0,2.537523193E0,9.758017789E0
2.708992208E0,9.432784424E0,-1.672023010E0,2.431393890E0,9.883560046E0
2.719058208E0,9.621691589E0,-1.889969788E0,2.355052643E0,1.008440419E1
2.729125208E0,9.838440857E0,-2.179318085E0,2.309098206E0,1.033809849E1
2.739191208E0,9.978998566E0,-2.468965759E0,2.316882019E0,1.053774865E1
2.749257208E0,1.001686981E1,-2.703677673E0,2.357148285E0,1.063972283E1
2.759323208E0,1.009635452E1,-2.881358185E0,2.384241943E0,1.076676410E1
2.769389208E0,1.018167709E1,-3.068768463E0,2.436183929E0,1.090957746E1
2.779456208E0,1.026520340E1,-3.243455200E0,2.532733154E0,1.105934626E1
2.789522208E0,1.025397675E1,-3.354374542E0,2.640958099E0,1.110722861E1
2.799588208E0,1.024559418E1,-3.389102325E0,2.767594757E0,1.114081664E1
2.809654208E0,1.033406021E1,-3.340004425E0,2.914140015E0,1.124458279E1
2.819720208E0,1.054197784E1,-3.312761078E0,3.061733093E0,1.146655538E1
2.829786208E0,1.080034058E1,-3.400927734E0,3.193608856E0,1.176489709E1
2.839853208E0,1.111798004E1,-3.566483459E0,3.333867188E0,1.214265024E1
2.849919208E0,1.141151962E1,-3.765120392E0,3.473077698E0,1.250844436E1
2.859985208E0,1.153800659E1,-3.908222809E0,3.586691437E0,1.269898252E1
2.870051208E0,1.145013931E1,-3.921994171E0,3.661685486E0,1.264498593E1
2.880117208E0,1.124746078E1,-3.856131134E0,3.709436188E0,1.245532168E1
2.890183208E0,1.103969284E1,-3.779490509E0,3.781436462E0,1.226615784E1
2.900250208E0,1.078701828E1,-3.663182373E0,3.848946075E0,1.202468521E1
2.910316208E0,1.042566971E1,-3.442541199E0,3.891906738E0,1.164871739E1
2.920382208E0,1.013602203E1,-3.167413330E0,3.958368530E0,1.133314305E1
2.930448208E0,9.992620239E0,-2.922223206E0,4.022584991E0,1.116122922E1
2.940514208E0,9.951156464E0,-2.668201447E0,4.036506042E0,1.106517939E1
2.950581208E0,9.937534790E0,-2.418670349E0,4.014950867E0,1.098746533E1
2.960647208E0,9.930948486E0,-2.277064819E0,3.992647247E0,1.094303404E1
2.970713208E0,9.980196075E0,-2.253563690E0,3.959566040E0,1.097091729E1
2.980779208E0,1.007225464E1,-2.343825989E0,3.898942108E0,1.105194930E1
2.990845208E0,1.024768982E1,-2.590962067E0,3.814218292E0,1.123728135E1
3.000912208E0,1.042746597E1,-2.878963165E0,3.630250854E0,1.141048626E1
3.010978208E0,1.053075119E1,-3.216810608E0,3.364852753E0,1.151376677E1
3.021044208E0,1.040561142E1,-3.468137970E0,3.111729126E0,1.140120994E1
3.031110208E0,1.014949402E1,-3.565285950E0,2.918031921E0,1.114622820E1
3.041176208E0,9.818083191E0,-3.581901398E0,2.702779541E0,1.079489659E1
3.051242208E0,9.479636993E0,-3.514242096E0,2.502645721E0,1.041521246E1
3.061309208E0,9.238488464E0,-3.416495361E0,2.302661591E0,1.011555041E1
3.071375208E0,9.034313049E0,-3.321443024E0,2.183808746E0,9.870147753E0
3.081441208E0,8.854836273E0,-3.191812592E0,2.143841858E0,9.653592645E0
3.091507208E0,8.789122925E0,-3.029849396E0,2.229912872E0,9.560396465E0
3.101573208E0,8.821755066E0,-2.869981842E0,2.446512451E0,9.594038847E0
3.111640208E0,8.861871643E0,-2.758763123E0,2.671943665E0,9.658303471E0
3.121706208E0,8.831784210E0,-2.694696350E0,2.866988068E0,9.668579075E0
3.131772208E0,8.789122925E0,-2.647394714E0,2.998564453E0,9.656540237E0
3.141838208E0,8.676107941E0,-2.607128448E0,3.034340057E0,9.554014200E0
3.151904208E0,8.504414978E0,-2.640808411E0,3.045866089E0,9.411495280E0
3.161970208E0,8.302634583E0,-2.689008179E0,3.033741302E0,9.239485499E0
3.172037208E0,8.193661194E0,-2.779719543E0,3.069217529E0,9.180578454E0
3.182103208E0,8.219707031E0,-2.893782349E0,3.136278076E0,9.261414586E0
3.192169208E0,8.249195709E0,-3.065175934E0,3.149450684E0,9.346848290E0
3.202235208E0,8.218210144E0,-3.216960297E0,3.117716675E0,9.359912862E0
3.212301208E0,8.122409363E0,-3.364852753E0,3.113076324E0,9.326682803E0
3.222368208E0,7.942483521E0,-3.391946411E0,3.082988892E0,9.170232573E0
3.232434208E0,7.749385071E0,-3.383264465E0,2.988535309E0,8.968321510E0
3.242500208E0,7.603438568E0,-3.377875671E0,2.910996552E0,8.814546105E0
3.252566208E0,7.519463196E0,-3.335813141E0,2.800675964E0,8.689865472E0
3.262632208E0,7.547305298E0,-3.312461700E0,2.700683899E0,8.673402637E0
3.272698208E0,7.669600983E0,-3.320395203E0,2.612517242E0,8.756314857E0
3.282765208E0,7.791597290E0,-3.342998199E0,2.558180237E0,8.856009904E0
3.292831208E0,7.817643127E0,-3.291954346E0,2.481090546E0,8.837891025E0
3.302897208E0,7.754773865E0,-3.165167999E0,2.412084045E0,8.716246646E0
3.312963208E0,7.616461487E0,-3.009342041E0,2.327659607E0,8.513790246E0
3.323029208E0,7.497009888E0,-2.850671997E0,2.306553497E0,8.345758032E0
3.333096208E0,7.464228058E0,-2.680026855E0,2.327809296E0,8.265345762E0
3.343162208E0,7.526049500E0,-2.577639771E0,2.392774200E0,8.307286936E0
3.353228208E0,7.692503357E0,-2.568209381E0,2.515069885E0,8.490929504E0
3.363294208E0,7.849526825E0,-2.604284363E0,2.637964325E0,8.680796288E0
