"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.138278792E0,8.208929443E-1,-6.935826874E0,-9.854008484E-1,7.053408714E0
3.148345792E0,-8.457412720E-2,-6.609804840E0,-9.343569946E-1,6.676053909E0
3.158412792E0,-6.568341064E-1,-6.271208954E0,-1.442101135E0,6.468318829E0
3.168479792E0,-1.112935638E0,-5.776787109E0,-2.015408936E0,6.218662896E0
3.178545792E0,-1.110091553E0,-5.428611145E0,-2.452200623E0,6.059324229E0
3.188612792E0,-9.557624817E-1,-5.489534454E0,-2.719245300E0,6.200223016E0
3.198679792E0,-6.397695923E-1,-5.775290222E0,-3.059188385E0,6.566727941E0
3.208746792E0,-1.519340515E-1,-5.860762482E0,-3.326233063E0,6.740582112E0
3.218813792E0,-3.143463135E-3,-5.766757965E0,-3.385210419E0,6.686939277E0
3.228880792E0,4.071533203E-2,-5.706134033E0,-3.578159180E0,6.735343084E0
3.238947792E0,5.718109131E-2,-5.856122131E0,-3.739822998E0,6.948648225E0
3.249014792E0,-1.752854919E-1,-6.115532684E0,-3.669469299E0,7.134106108E0
3.259080792E0,-5.284011841E-1,-6.315965881E0,-3.581452332E0,7.279933628E0
3.269147792E0,-9.717791748E-1,-6.614145813E0,-4.055815887E0,7.819266085E0
3.279214792E0,-1.610800323E0,-7.281907196E0,-4.889282684E0,8.917731509E0
3.289281792E0,-1.518592072E0,-7.930957489E0,-6.211333466E0,1.018758421E1
