"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.276877792E0,-1.894161072E0,6.749464417E-1,1.476679230E1,1.490307195E1
1.286863792E0,1.977837067E0,-1.511556702E0,1.590278000E1,1.609642988E1
1.296848792E0,1.929637299E0,-1.445993042E0,1.460003906E1,1.479782202E1
1.306833792E0,7.897576904E-1,-1.880090332E-1,1.034199371E1,1.037380830E1
1.316819792E0,-1.912872162E0,-1.165775757E0,6.042484589E0,6.444356681E0
1.326804792E0,-4.984484711E0,-3.118016052E0,4.584965515E0,7.455804498E0
1.336790792E0,-6.477330322E0,-3.322490845E0,5.244494019E0,8.972149744E0
1.346775792E0,-5.739514618E0,-2.730921021E0,5.347180481E0,8.306160170E0
1.356761792E0,-4.512516174E0,-2.348915405E0,5.018613739E0,7.146096114E0
1.366746792E0,-2.761158142E0,-1.694326630E0,4.297862549E0,5.382040459E0
1.376732792E0,-1.115779724E0,-3.728746033E-1,3.168461151E0,3.379814481E0
1.386717792E0,-4.035607910E-1,9.765692139E-1,2.386187897E0,2.609682245E0
1.396703792E0,3.782633972E-1,1.643582153E0,1.708397369E0,2.400638887E0
1.406688792E0,1.222358093E0,1.493594055E0,1.146765289E0,2.245006267E0
1.416673792E0,1.535806274E0,1.194665680E0,1.606309662E0,2.523124596E0
1.426659792E0,1.020577698E0,2.737806702E-1,3.038381653E0,3.216877020E0
1.436644792E0,6.243516541E-1,-3.209326172E-1,3.372935944E0,3.445215467E0
1.446630792E0,3.351530457E-1,-3.948788452E-1,3.041674805E0,3.085456609E0
1.456615792E0,1.047821045E-1,-2.133064270E-1,2.051034851E0,2.064757342E0
1.466601792E0,6.965016174E-1,-2.046244812E-1,8.455915833E-1,1.114455386E0
1.476586792E0,8.087681580E-1,-5.343887329E-2,-3.240760803E-1,8.729186402E-1
1.486572792E0,1.481918335E-1,-8.532257080E-3,-1.334774323E0,1.343002647E0
1.496557792E0,-7.403604126E-1,5.493576050E-2,-2.781815186E0,2.879174744E0
1.506543792E0,-6.677613831E-1,1.838177490E-1,-4.498744812E0,4.551746820E0
1.516528792E0,7.858657837E-2,3.849993896E-1,-5.856720886E0,5.869887556E0
1.526513792E0,7.342231750E-1,2.421963501E-1,-7.102280731E0,7.144237841E0
1.536499792E0,2.152972870E0,-6.432124329E-1,-6.448590088E0,6.828859973E0
1.546484792E0,6.175258484E0,-2.282154236E0,-3.659589844E0,7.532240246E0
1.556470792E0,1.188872726E1,-3.201093292E0,2.158062286E0,1.249984268E1
1.566455792E0,1.711421082E1,-1.986219635E0,9.108708344E0,1.948871078E1
1.576441792E0,2.380799103E1,-1.423539734E-1,1.500240234E1,2.814094486E1
1.586426792E0,3.120201508E1,2.734812927E-1,1.950069809E1,3.679562152E1
1.596412792E0,3.600792114E1,3.971241760E-1,2.220602234E1,4.230644774E1
1.606397792E0,3.736350220E1,1.687740326E0,2.290611649E1,4.385852182E1
1.616383792E0,3.531291641E1,3.703748016E0,2.178854050E1,4.165885634E1
1.626368792E0,3.298435867E1,5.008135529E0,1.898861298E1,3.838771628E1
1.636354792E0,3.082420074E1,5.699996796E0,1.650318146E1,3.542564485E1
1.704085667E0,-4.801265717E0,2.996319122E0,6.554420013E0,8.659705681E0
1.714071667E0,-4.878954163E0,3.066822510E0,6.600673828E0,8.762333537E0
1.724056667E0,-4.982987823E0,3.377127228E0,7.074887695E0,9.289197590E0
1.734042667E0,-4.736749878E0,3.647764435E0,7.835306396E0,9.855709569E0
1.744027667E0,-4.444707184E0,3.719465332E0,8.784482574E0,1.052411414E1
1.754013667E0,-4.120032349E0,3.520678711E0,9.620494080E0,1.104190887E1
1.763998667E0,-3.804039459E0,3.154839478E0,9.981543274E0,1.113799508E1
